id,price
241,3650.364
242,8094.7293714285715
243,5492.536
244,6800.256
245,3635.648
246,3635.648
247,10450.308
248,7515.688
249,7363.752
250,5492.536
251,5003.673333333334
252,5835.396
253,5520.792
254,7545.628
255,5917.236
256,4447.0
257,7701.656
258,3574.2
259,5278.568
260,4423.2
261,7413.892
262,10431.684
263,4875.205333333334
264,5539.652
265,3650.364
266,7696.476
267,6109.176
268,5885.524
269,4833.8
270,8531.952
271,6109.176
272,5917.236
273,4833.8
274,8094.7293714285715
275,7363.752
276,4423.2
277,10450.308
278,5552.605333333334
279,4991.509333333334
280,6189.244
281,5920.996
282,4718.681333333334
283,3655.088
284,5287.768
285,4050.552
286,9229.528
287,7392.4
288,3635.648
289,5917.236
290,4423.2
291,7534.608
292,5459.304
293,6109.176
294,5483.492
295,6371.276
296,5057.344
297,5782.504
298,9470.5944
299,4788.656
300,7462.832
301,4833.8
302,5885.524
303,11727.3688
304,7363.752
305,5057.7697333333335
306,7342.772
307,4050.552
308,7419.912
309,6084.52
310,5465.4
311,5885.524
312,6109.176
313,6189.244
314,4050.552
315,4423.2
316,3692.24
317,5459.304
318,5459.304
319,13744.474285714285
320,5349.784
321,3650.364
322,6109.176
323,6084.52
324,8112.425371428571
325,4376.362666666666
326,3635.648
327,9478.0064
328,7615.154666666667
329,4875.205333333334
330,4050.552
331,5465.4
332,6109.176
333,5455.836
334,7753.242266666667
335,9478.0064
336,3692.24
337,11160.532
338,7141.576
339,5455.836
340,3635.648
341,5719.964
342,8112.425371428571
343,6109.176
344,7718.016
345,5821.7176
346,5459.304
347,6109.176
348,7375.476
349,5470.896
350,9157.3204
351,4376.362666666666
352,4423.2
353,3614.984
354,8112.425371428571
355,8094.7293714285715
356,5459.304
357,3578.408
358,4963.524
359,4837.345333333334
360,7410.344
361,3635.648
362,3635.648
363,5820.633599999999
364,4788.656
365,9157.3204
366,9469.6064
367,9157.3204
368,8349.944
369,9469.6064
370,5471.38
371,7388.352
372,5726.276
373,6189.244
374,6189.244
375,3692.24
376,9157.3204
377,5885.524
378,5459.304
379,5492.536
380,4935.325333333334
381,8094.7293714285715
382,5255.737333333334
383,7890.473599999999
384,9788.442
385,11308.052
386,5310.68
387,8158.764
388,8927.7906
389,3692.24
390,5003.673333333334
391,7698.572
392,3655.088
393,5287.768
394,7665.932
395,5034.293333333334
396,3546.736
397,6189.244
398,5471.38
399,7202.496
400,4833.8
401,9505.6704
402,5917.236
403,7183.744
404,5980.344
405,4788.656
406,3635.648
407,7164.672
408,5003.673333333334
409,5002.141333333334
410,12029.94
411,5917.236
412,3613.176
413,4991.509333333334
414,5553.824
415,3655.088
416,5552.605333333334
417,7615.154666666667
418,4050.552
419,6670.484
420,3598.268
421,5473.744
422,6109.176
423,5113.853333333334
424,5560.664
425,6543.012
426,5473.744
427,3655.088
428,5459.304
429,3989.392
430,8114.824571428571
431,4788.656
432,6371.276
433,5891.124
434,12103.1648
435,8094.7293714285715
436,4935.325333333334
437,7615.154666666667
438,5002.141333333334
439,6109.176
440,6109.176
441,3655.088
442,5459.304
443,8158.764
444,5294.436
445,4050.552
446,7696.476
447,7183.744
448,10670.632
449,5255.737333333334
450,6109.176
451,7413.892
452,5465.4
453,6109.176
454,4833.8
455,4739.449333333334
456,7142.204
457,5459.304
458,5158.065333333334
459,5012.525333333334
460,5776.2
461,8188.46
462,3652.444
463,10471.304
464,8228.856
465,7783.458933333332
466,4050.552
467,5012.525333333334
468,6109.176
469,4788.656
470,3692.24
471,4991.509333333334
472,5560.664
473,7375.476
474,9157.3204
475,3614.984
476,4050.552
477,8158.764
478,8158.764
479,5087.4
480,3655.088
481,3635.648
482,3655.088
483,4788.656
484,5310.68
485,8945.4346
486,7202.496
487,4858.876
488,3692.24
489,7375.476
490,8158.764
491,7740.562666666667
492,6189.244
493,4963.524
494,6664.28
495,5459.304
496,5801.436
497,5471.38
498,3652.444
499,10730.28
500,4875.205333333334
501,5460.44
502,4971.86
503,5885.524
504,6109.176
505,4050.552
506,5459.304
507,5479.744
508,5273.06
509,13708.538285714285
510,4050.552
511,5239.937333333334
512,5750.072
513,8158.764
514,8188.46
515,11727.3688
516,4050.552
517,4423.2
518,7410.236
519,11022.74
520,3662.684
521,5002.141333333334
522,6189.244
523,4955.881333333334
524,3662.684
525,3635.648
526,5920.996
527,5459.304
528,5087.4
529,6109.176
530,10411.58
531,5034.293333333334
532,3655.088
533,5776.2
534,7608.242666666667
535,5553.824
536,3692.24
537,3662.684
538,10670.632
539,6550.0
540,5553.824
541,5459.304
542,5885.524
543,5459.304
544,5523.456
545,8158.764
546,4935.325333333334
547,6371.276
548,3650.364
549,9505.6704
550,5885.524
551,4423.2
552,4858.876
553,6109.176
554,4829.08
555,3692.24
556,3650.364
557,5796.296
558,5520.792
559,5290.372
560,5377.432
561,8094.7293714285715
562,5459.304
563,5255.737333333334
564,3650.364
565,5479.744
566,13768.954285714286
567,4858.876
568,3655.088
569,5459.304
570,3655.088
571,5885.524
572,9227.124
573,5003.673333333334
574,10471.304
575,5459.304
576,4996.936
577,10311.152
578,9402.5664
579,5885.524
580,6371.276
581,5470.896
582,7392.4
583,5459.304
584,4988.253333333334
585,5470.896
586,7413.892
587,4050.552
588,6371.276
589,4050.552
590,3574.2
591,9157.3204
592,8349.944
593,5750.072
594,4963.524
595,6109.176
596,3652.444
597,4050.552
598,10668.64
599,7413.892
600,5465.4
601,5843.836
602,5467.5
603,4031.12
604,6543.012
605,7697.468
606,3652.444
607,4788.656
608,3655.088
609,5273.06
610,7202.496
611,4423.2
612,6109.176
613,7545.628
614,3692.24
615,5471.38
616,3652.444
617,7375.476
618,12821.456666666667
619,10468.12
620,4833.8
621,4050.552
622,7413.892
623,6670.484
624,5006.468
625,5796.296
626,7183.744
627,7141.576
628,6109.176
629,3650.364
630,4991.509333333334
631,5885.524
632,9469.6064
633,6371.276
634,7392.4
635,4833.8
636,6109.176
637,3635.648
638,3652.444
639,4833.8
640,5885.524
641,7773.732933333335
642,4050.552
643,3650.364
644,3692.24
645,8112.425371428571
646,7953.58
647,3650.364
648,7164.672
649,10523.92
650,10514.032
651,9469.6064
652,5003.136
653,3578.408
654,8094.7293714285715
655,4837.345333333334
656,3635.648
657,5835.396
658,8188.46
659,5553.824
660,4833.8
661,9604.3
662,5479.744
663,9157.3204
664,5113.853333333334
665,4988.253333333334
666,5479.744
667,9448.278400000001
668,4788.656
669,6109.176
670,5003.673333333334
671,3635.648
672,6800.256
673,4988.253333333334
674,7142.204
675,4955.881333333334
676,7608.242666666667
677,3692.24
678,12061.7168
679,5273.06
680,5455.836
681,3555.5
682,4050.552
683,7142.204
684,3650.364
685,7462.832
686,7164.672
687,3655.088
688,5459.304
689,10450.308
690,7615.154666666667
691,5006.468
692,8349.944
693,9478.0064
694,5885.524
695,8158.764
696,6109.176
697,5459.304
698,7545.628
699,8228.856
700,5796.296
701,4423.2
702,3635.648
703,5917.236
704,5885.524
705,6189.244
706,7662.02
707,5034.293333333334
708,3655.088
709,9157.3204
710,6550.0
711,10668.64
712,7608.242666666667
713,9478.0064
714,3652.444
715,3655.088
716,5470.896
717,6109.176
718,3635.648
719,6550.0
720,6189.244
721,5769.548
722,10670.632
723,4955.881333333334
724,5917.236
725,4955.881333333334
726,8257.112
727,7183.744
728,3652.444
729,3613.176
730,4858.876
731,5158.065333333334
732,6664.28
733,5492.536
734,5815.616
735,3635.648
736,5719.964
737,5523.456
738,5287.768
739,4833.8
740,5003.673333333334
741,5255.737333333334
742,9157.3204
743,10488.536
744,8264.956
745,7392.4
746,5273.06
747,5287.768
748,5741.572
749,5769.548
750,4858.876
751,9469.6064
752,7718.016
753,4050.552
754,9493.4264
755,5450.956
756,7792.474933333333
757,5523.456
758,4875.205333333334
759,4875.205333333334
760,3655.088
761,3662.684
762,3655.088
763,5552.605333333334
764,5459.304
765,5287.768
766,10086.168
767,3978.432
768,10452.548
769,13942.46
770,7696.476
771,5473.744
772,6664.28
773,7740.562666666667
774,4955.881333333334
775,7392.4
776,5459.304
777,4963.524
778,9157.3204
779,8560.34
780,5459.304
781,5539.652
782,7141.576
783,5769.548
784,5897.26
785,7698.572
786,9432.5944
787,7392.4
788,5769.548
789,4935.325333333334
790,5776.2
791,8945.4346
792,5843.836
793,7411.052
794,7375.476
795,8962.6096
796,4858.876
797,6109.176
798,6109.176
799,5459.304
800,6084.52
801,6109.176
802,4971.86
803,5450.956
804,4858.876
805,5835.396
806,5479.744
807,4423.2
808,3692.24
809,8449.48
810,5459.304
811,4447.0
812,7532.352
813,7698.572
814,5479.744
815,9469.6064
816,5492.536
817,4875.205333333334
818,10452.548
819,5776.2
820,4423.2
821,6550.0
822,4955.881333333334
823,5158.065333333334
824,16680.283199999998
825,8449.48
826,7183.744
827,6189.244
828,5885.524
829,8094.7293714285715
830,6109.176
831,3635.648
832,3692.24
833,7375.476
834,9602.838
835,9505.6704
836,4858.876
837,6550.0
838,3692.24
839,5003.673333333334
840,7797.346933333332
841,3635.648
842,6800.256
843,5843.836
844,5552.605333333334
845,3635.648
846,7378.6
847,5492.536
848,5885.524
849,6550.0
850,5287.768
851,9150.6114
852,7413.892
853,7615.154666666667
854,3662.684
855,9470.5944
856,3692.24
857,7614.142666666667
858,6109.176
859,9604.3
860,5539.652
861,5539.652
862,7363.752
863,9469.6064
864,6022.12
865,5769.548
866,5539.652
867,8112.425371428571
868,6371.276
869,8188.46
870,7608.242666666667
871,9229.528
872,8112.425371428571
873,7783.458933333332
874,9469.6064
875,5843.836
876,3652.444
877,8317.388
878,5796.296
879,4994.0197333333335
880,3635.648
881,5719.964
882,9519.314400000001
883,6109.176
884,8158.764
885,8158.764
886,3635.648
887,3652.444
888,9390.091733333335
889,4935.325333333334
890,5560.664
891,10514.032
892,5492.536
893,5158.065333333334
894,10431.684
895,3650.364
896,12026.84
897,8158.764
898,5459.304
899,12830.040666666666
900,4875.205333333334
901,7411.052
902,10468.12
903,5459.304
904,5255.737333333334
905,5460.44
906,9157.3204
907,6109.176
908,3652.444
909,6109.176
910,3692.24
911,5034.293333333334
912,3650.364
913,10487.436
914,8349.944
915,7662.02
916,5012.525333333334
917,3650.364
918,5479.744
919,4376.362666666666
920,5804.56
921,7202.496
922,9157.3204
923,4833.8
924,7411.052
925,5294.436
926,7297.928
927,9157.3204
928,3652.444
929,3635.648
930,5473.744
931,5473.744
932,5796.296
933,3652.444
934,5459.304
935,5487.12
936,9965.156
937,3662.684
938,7773.732933333335
939,3692.24
940,3655.088
941,3662.684
942,5087.4
943,3692.24
944,8147.772
945,10668.64
946,3650.364
947,3652.444
948,7342.772
949,5796.296
950,3574.2
951,5771.904
952,5290.0417333333335
953,8136.753371428572
954,10452.9
955,5287.768
956,9896.456
957,5187.384
958,8112.425371428571
959,4050.552
960,5465.4
961,9453.076
962,5776.2
963,10486.408
964,5255.737333333334
965,5459.304
966,5553.824
967,6189.244
968,9157.3204
969,4971.86
970,4050.552
971,8158.764
972,3652.444
973,5662.492
974,8449.48
975,5843.836
976,3655.088
977,10383.456
978,7416.02
979,8094.7293714285715
980,7419.912
981,4988.253333333334
982,7375.476
983,7164.672
984,4376.362666666666
985,3652.444
986,3635.648
987,4875.205333333334
988,6371.276
989,8308.66
990,10452.9
991,4935.325333333334
992,7142.204
993,3635.648
994,3692.24
995,7410.236
996,5776.2
997,7615.154666666667
998,9519.314400000001
999,5158.065333333334
1000,3652.444
1001,8158.764
1002,3576.28
1003,4963.524
1004,3650.364
1005,3555.5
1006,5471.38
1007,9505.6704
1008,9518.448
1009,9469.6064
1010,9453.076
1011,7411.052
1012,5736.682
1013,4955.881333333334
1014,5885.524
1015,8340.604
1016,4833.8
1017,5239.937333333334
1018,3692.24
1019,5560.664
1020,6189.244
1021,5158.065333333334
1022,3574.2
1023,4875.205333333334
1024,5917.236
1025,8397.212
1026,6022.12
1027,5885.524
1028,4833.8
1029,4971.86
1030,7392.4
1031,8112.425371428571
1032,4050.552
1033,4875.205333333334
1034,6670.484
1035,3614.984
1036,4788.656
1037,5796.296
1038,13942.46
1039,5034.293333333334
1040,7183.744
1041,4718.681333333334
1042,5473.744
1043,3635.648
1044,7342.772
1045,4875.205333333334
1046,5087.4
1047,3662.684
1048,3650.364
1049,7183.744
1050,3692.24
1051,4423.2
1052,3692.24
1053,6800.256
1054,5459.304
1055,5460.44
1056,4935.325333333334
1057,8825.376
1058,7419.912
1059,5885.524
1060,3081.348
1061,4447.0
1062,3635.648
1063,3650.364
1064,6543.012
1065,3635.648
1066,9478.0064
1067,9770.504
1068,7718.016
1069,6109.176
1070,5989.444
1071,4050.552
1072,6109.176
1073,3576.28
1074,3650.364
1075,5885.524
1076,5143.613333333334
1077,5552.605333333334
1078,8257.112
1079,7202.496
1080,7462.832
1081,6109.176
1082,5479.744
1083,6664.28
1084,5459.304
1085,5769.548
1086,4050.552
1087,8094.7293714285715
1088,5273.06
1089,4423.2
1090,8349.944
1091,7410.236
1092,5769.548
1093,8560.312
1094,3576.28
1095,3655.088
1096,5552.605333333334
1097,5377.432
1098,4833.8
1099,10452.9
1100,7392.4
1101,6109.176
1102,6109.176
1103,4423.2
1104,4875.205333333334
1105,4050.552
1106,6153.636733333334
1107,3535.84
1108,9772.728
1109,9470.5944
1110,15668.024
1111,5539.652
1112,9505.6704
1113,6371.276
1114,8158.764
1115,5917.236
1116,7419.912
1117,9448.278400000001
1118,7718.016
1119,3655.088
1120,7615.154666666667
1121,8094.7293714285715
1122,3614.984
1123,4991.509333333334
1124,9470.5944
1125,3635.648
1126,4423.2
1127,5278.568
1128,4739.449333333334
1129,5776.2
1130,6371.276
1131,5769.548
1132,5552.605333333334
1133,7413.892
1134,5539.652
1135,5455.836
1136,4833.8
1137,5473.744
1138,6109.176
1139,5776.2
1140,9469.6064
1141,10086.168
1142,4277.132
1143,3632.804
1144,6800.256
1145,10452.9
1146,7375.476
1147,12118.116800000002
1148,4935.325333333334
1149,5003.136
1150,5034.293333333334
1151,9505.6704
1152,4955.881333333334
1153,6189.244
1154,4955.881333333334
1155,3650.364
1156,4050.552
1157,5479.744
1158,4833.8
1159,7545.628
1160,8112.425371428571
1161,5719.964
1162,10700.34
1163,5003.673333333334
1164,3692.24
1165,6109.176
1166,5885.524
1167,4050.552
1168,8340.604
1169,8112.425371428571
1170,5459.304
1171,7662.02
1172,10754.652
1173,7392.4
1174,5459.304
1175,5459.304
1176,6371.276
1177,4423.2
1178,5034.293333333334
1179,8158.764
1180,6109.176
1181,9448.278400000001
1182,3650.364
1183,6109.176
1184,3655.088
1185,3614.984
1186,7662.02
1187,8449.48
1188,4277.132
1189,9440.4344
1190,3652.444
1191,8112.425371428571
1192,5861.472
1193,6670.484
1194,3652.444
1195,6664.28
1196,4955.881333333334
1197,4718.681333333334
1198,5843.836
1199,7608.242666666667
1200,4858.876
1201,9770.504
1202,8188.46
1203,6109.176
1204,7411.052
1205,7413.892
1206,5287.768
1207,8094.7293714285715
1208,6543.012
1209,5087.4
1210,7614.142666666667
1211,4788.656
1212,5796.296
1213,7411.052
1214,5776.2
1215,6800.256
1216,4376.362666666666
1217,10309.068
1218,5459.304
1219,9556.592
1220,7529.224
1221,8308.66
1222,10452.9
1223,4971.86
1224,7662.02
1225,3655.088
1226,3635.648
1227,7164.672
1228,5459.304
1229,5769.548
1230,8112.425371428571
1231,6371.276
1232,5552.605333333334
1233,5012.525333333334
1234,7462.832
1235,8541.304
1236,3635.648
1237,3650.364
1238,8945.4346
1239,7677.332
1240,4050.552
1241,4963.524
1242,6109.176
1243,7378.6
1244,7739.796
1245,3650.364
1246,5560.664
1247,7392.4
1248,5113.853333333334
1249,3614.984
1250,3655.088
1251,5796.296
1252,7701.656
1253,5443.24
1254,5239.937333333334
1255,3650.364
1256,7740.562666666667
1257,6109.176
1258,7183.744
1259,7890.473599999999
1260,9448.278400000001
1261,3692.24
1262,7342.772
1263,4875.205333333334
1264,10450.308
1265,7392.4
1266,5552.605333333334
1267,3652.444
1268,5917.236
1269,8349.944
1270,7342.772
1271,4376.362666666666
1272,5539.652
1273,7677.332
1274,10260.4
1275,6189.244
1276,6109.176
1277,7462.832
1278,7411.052
1279,3655.088
1280,4963.524
1281,3655.088
1282,7413.892
1283,9157.3204
1284,10668.64
1285,3652.444
1286,6109.176
1287,8094.7293714285715
1288,4739.449333333334
1289,10731.756
1290,3692.24
1291,6550.0
1292,3692.24
1293,4788.656
1294,3655.088
1295,5459.304
1296,5287.768
1297,6109.176
1298,4833.8
1299,3635.648
1300,5034.293333333334
1301,6189.244
1302,5455.836
1303,4833.8
1304,10450.308
1305,13035.048
1306,8112.425371428571
1307,8158.764
1308,7202.496
1309,3692.24
1310,5776.2
1311,4788.656
1312,4988.253333333334
1313,7363.752
1314,4050.552
1315,9965.156
1316,4963.524
1317,8158.764
1318,9438.3664
1319,4718.681333333334
1320,10450.308
1321,9157.3204
1322,5552.605333333334
1323,5885.524
1324,4955.881333333334
1325,5897.26
1326,10431.684
1327,8112.425371428571
1328,8112.425371428571
1329,6189.244
1330,8158.764
1331,5917.236
1332,6109.176
1333,5327.1
1334,8158.764
1335,5087.4
1336,3650.364
1337,14114.528571428571
1338,7792.474933333333
1339,5408.172
1340,6670.484
1341,5552.605333333334
1342,9157.3204
1343,7545.628
1344,6550.0
1345,4875.205333333334
1346,3546.736
1347,5325.972
1348,9157.3204
1349,6109.176
1350,8136.753371428572
1351,6109.176
1352,9227.124
1353,4718.681333333334
1354,4935.325333333334
1355,8541.304
1356,5727.164
1357,5255.737333333334
1358,3614.984
1359,7410.236
1360,3650.364
1361,3652.444
1362,8112.425371428571
1363,6109.176
1364,4963.524
1365,7753.242266666667
1366,3655.088
1367,6800.256
1368,4423.2
1369,5003.673333333334
1370,3574.2
1371,4050.552
1372,8479.196
1373,7410.236
1374,9759.88
1375,8068.5416
1376,3692.24
1377,7976.709599999999
1378,4803.912
1379,5459.304
1380,8158.764
1381,4858.876
1382,8112.425371428571
1383,3578.408
1384,7615.154666666667
1385,6084.52
1386,7378.6
1387,8147.772
1388,9157.3204
1389,5492.536
1390,7183.744
1391,4988.253333333334
1392,5552.605333333334
1393,5459.304
1394,8340.604
1395,3655.088
1396,4955.881333333334
1397,3635.648
1398,4050.552
1399,3692.24
1400,4376.362666666666
1401,3635.648
1402,5034.293333333334
1403,5459.304
1404,8952.2096
1405,3652.444
1406,5888.904
1407,4031.12
1408,4376.362666666666
1409,3652.444
1410,3655.088
1411,6109.176
1412,5310.68
1413,4423.2
1414,5922.908
1415,9157.3204
1416,5459.304
1417,3655.088
1418,5459.304
1419,4858.876
1420,4991.509333333334
1421,8228.856
1422,4050.552
1423,7411.052
1424,10471.304
1425,3555.5
1426,4935.325333333334
1427,5287.768
1428,7392.4
1429,10700.34
1430,8340.604
1431,5885.524
1432,5796.772
1433,6109.176
1434,8188.46
1435,5006.468
1436,6800.256
1437,3655.088
1438,5917.236
1439,3635.648
1440,5460.44
1441,4788.656
1442,5087.4
1443,7342.772
1444,6109.176
1445,3598.268
1446,4991.509333333334
1447,9390.091733333335
1448,5034.293333333334
1449,5273.06
1450,5465.4
1451,14562.636
1452,5776.2
1453,7410.236
1454,9453.076
1455,5604.319533333333
1456,8308.66
1457,7413.892
1458,8158.764
1459,3578.408
1460,6092.968
1461,7342.772
1462,3576.28
1463,7411.052
1464,7797.346933333332
1465,5552.605333333334
1466,5239.937333333334
1467,5457.06
1468,9157.3204
1469,5885.524
1470,4050.552
1471,9770.504
1472,6109.176
1473,7783.458933333332
1474,10383.456
1475,5459.304
1476,7822.9224
1477,5552.605333333334
1478,3652.444
1479,4991.509333333334
1480,8349.944
1481,6109.176
1482,3614.984
1483,5459.304
1484,4050.552
1485,6109.176
1486,9505.6704
1487,3655.088
1488,3692.24
1489,3655.088
1490,4423.2
1491,5087.4
1492,13818.86
1493,4050.552
1494,10452.548
1495,4988.253333333334
1496,4050.552
1497,4955.881333333334
1498,6109.176
1499,9772.728
1500,4050.552
1501,5459.304
1502,3547.812
1503,13708.538285714285
1504,3655.088
1505,9755.708
1506,3614.984
1507,7413.892
1508,4988.253333333334
1509,4555.688
1510,4788.656
1511,3692.24
1512,5470.896
1513,5143.613333333334
1514,5459.304
1515,5158.065333333334
1516,5287.768
1517,5255.737333333334
1518,5459.304
1519,9157.3204
1520,5888.904
1521,5885.524
1522,7202.496
1523,4050.552
1524,5459.304
1525,3692.24
1526,4988.253333333334
1527,7615.154666666667
1528,6109.176
1529,6543.012
1530,7201.76
1531,3692.24
1532,3655.088
1533,7413.892
1534,5541.63
1535,4050.552
1536,5459.304
1537,8158.764
1538,5459.304
1539,7419.912
1540,9788.442
1541,6550.0
1542,3635.648
1543,4031.12
1544,4423.2
1545,5776.2
1546,4718.681333333334
1547,4991.509333333334
1548,5885.524
1549,8560.312
1550,8349.944
1551,13191.848
1552,5034.293333333334
1553,4988.253333333334
1554,5459.304
1555,5473.744
1556,5917.236
1557,3635.648
1558,5466.352
1559,5273.06
1560,5849.292
1561,5917.236
1562,7363.752
1563,7976.709599999999
1564,5459.304
1565,13942.46
1566,7419.912
1567,5459.304
1568,5290.372
1569,9470.5944
1570,4423.2
1571,3635.648
1572,5003.673333333334
1573,4833.8
1574,4858.876
1575,3655.088
1576,9779.672
1577,9470.5944
1578,9556.592
1579,7419.912
1580,7410.236
1581,6371.276
1582,8945.4346
1583,5290.372
1584,5459.304
1585,5466.352
1586,6109.176
1587,6189.244
1588,9363.012266666668
1589,4935.325333333334
1590,3655.088
1591,4935.325333333334
1592,7740.562666666667
1593,3652.444
1594,5721.368
1595,4988.253333333334
1596,7164.672
1597,6550.0
1598,4875.205333333334
1599,6664.28
1600,9519.314400000001
1601,4988.253333333334
1602,6109.176
1603,5002.141333333334
1604,6109.176
1605,10450.308
1606,6543.012
1607,3662.684
1608,5158.065333333334
1609,5796.296
1610,7773.732933333335
1611,7411.052
1612,9470.5944
1613,3650.364
1614,5278.568
1615,3635.648
1616,3652.444
1617,7410.236
1618,4447.0
1619,8349.944
1620,5471.38
1621,3635.648
1622,3652.444
1623,7375.476
1624,3555.5
1625,7410.236
1626,7413.892
1627,7792.474933333333
1628,3650.364
1629,7614.142666666667
1630,5917.236
1631,5552.605333333334
1632,12065.488800000001
1633,8264.956
1634,5290.372
1635,4031.12
1636,6371.276
1637,4963.524
1638,3578.408
1639,4050.552
1640,9556.592
1641,4050.552
1642,4858.876
1643,8340.604
1644,3692.24
1645,6664.28
1646,7413.892
1647,5917.236
1648,6543.012
1649,4376.362666666666
1650,7419.912
1651,14449.184
1652,8158.764
1653,5290.372
1654,5278.568
1655,3655.088
1656,5769.548
1657,3615.988
1658,4971.86
1659,5523.456
1660,3650.364
1661,5989.444
1662,8937.7696
1663,6109.176
1664,3635.648
1665,5885.524
1666,10471.304
1667,7792.474933333333
1668,5779.58
1669,5459.304
1670,6371.276
1671,13932.624
1672,5002.141333333334
1673,3546.736
1674,5804.56
1675,7413.892
1676,5470.896
1677,3650.364
1678,5006.468
1679,6189.244
1680,6550.0
1681,3650.364
1682,3655.088
1683,5087.4
1684,3655.088
1685,6109.176
1686,3692.24
1687,3652.444
1688,7608.242666666667
1689,3692.24
1690,5473.744
1691,3655.088
1692,4050.552
1693,6109.176
1694,7411.052
1695,5198.4366666666665
1696,5473.744
1697,5255.737333333334
1698,7462.832
1699,5917.236
1700,7740.562666666667
1701,3650.364
1702,4935.325333333334
1703,6189.244
1704,7164.672
1705,9786.764
1706,4971.86
1707,4955.881333333334
1708,4955.881333333334
1709,8945.4346
1710,3655.088
1711,3650.364
1712,5552.605333333334
1713,5278.568
1714,4963.524
1715,3655.088
1716,7375.476
1717,7410.236
1718,4837.345333333334
1719,6664.28
1720,5776.2
1721,7615.154666666667
1722,5467.5
1723,10452.9
1724,4050.552
1725,5492.536
1726,9245.316
1727,10730.28
1728,7363.752
1729,7701.656
1730,3635.648
1731,4050.552
1732,10967.344
1733,4991.509333333334
1734,5492.536
1735,8340.604
1736,3655.088
1737,4423.2
1738,6543.012
1739,5459.304
1740,10450.308
1741,7545.628
1742,4833.8
1743,4050.552
1744,5539.652
1745,5459.304
1746,7773.732933333335
1747,4963.524
1748,5255.737333333334
